Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Tipo_Dado,Vendas_Previstas,Cenario_Pessimista,Cenario_Otimista
1,2011-04-15,1559889.0,0.0,21.816666666666663,3.743,215.0,7.682,Histórico,,,
1,2011-04-22,1564820.0,0.0,22.772222222222222,3.807,215.0,7.682,Histórico,,,
1,2011-04-29,1455091.0,0.0,22.23888888888889,3.81,216.0,7.682,Histórico,,,
1,2011-05-06,1629391.0,0.0,18.116666666666667,3.906,216.0,7.682,Histórico,,,
1,2011-05-13,1604776.0,0.0,24.244444444444444,3.899,216.0,7.682,Histórico,,,
1,2011-05-20,1428218.0,0.0,19.79444444444444,3.907,216.0,7.682,Histórico,,,
1,2011-05-27,1466047.0,0.0,25.4,3.786,216.0,7.682,Histórico,,,
1,2011-06-03,1635078.0,0.0,28.333333333333332,3.699,215.0,7.682,Histórico,,,
1,2011-06-10,1588948.0,0.0,28.40555555555555,3.648,215.0,7.682,Histórico,,,
1,2011-06-17,1532115.0,0.0,30.227777777777774,3.637,215.0,7.682,Histórico,,,
1,2011-06-24,1438830.0,0.0,28.65555555555555,3.594,215.0,7.682,Histórico,,,
1,2011-07-01,1488538.0,0.0,29.75,3.524,215.0,7.962,Histórico,,,
1,2011-07-08,1534850.0,0.0,29.90555555555555,3.48,215.0,7.962,Histórico,,,
1,2011-07-15,1455120.0,0.0,31.411111111111115,3.575,215.0,7.962,Histórico,,,
1,2011-07-22,1396927.0,0.0,29.87222222222222,3.651,215.0,7.962,Histórico,,,
1,2011-07-29,1352220.0,0.0,30.46111111111111,3.682,215.0,7.962,Histórico,,,
1,2011-08-05,1624384.0,0.0,33.138888888888886,3.684,216.0,7.962,Histórico,,,
1,2011-08-12,1525147.0,0.0,32.644444444444446,3.638,216.0,7.962,Histórico,,,
1,2011-08-19,1530761.0,0.0,32.18888888888889,3.554,216.0,7.962,Histórico,,,
1,2011-08-26,1464693.0,0.0,31.088888888888885,3.523,216.0,7.962,Histórico,,,
1,2011-09-02,1550229.0,0.0,31.016666666666666,3.533,216.0,7.962,Histórico,,,
1,2011-09-09,1540471.0,1.0,24.444444444444443,3.546,216.0,7.962,Histórico,,,
1,2011-09-16,1514260.0,0.0,26.633333333333333,3.526,216.0,7.962,Histórico,,,
1,2011-09-23,1380020.0,0.0,24.333333333333332,3.467,216.0,7.962,Histórico,,,
1,2011-09-30,1394562.0,0.0,26.494444444444444,3.355,217.0,7.962,Histórico,,,
1,2011-10-07,1630990.0,0.0,20.727777777777778,3.285,217.0,7.866,Histórico,,,
1,2011-10-14,1493526.0,0.0,22.077777777777776,3.274,217.0,7.866,Histórico,,,
1,2011-10-21,1502563.0,0.0,17.616666666666667,3.353,218.0,7.866,Histórico,,,
1,2011-10-28,1445249.0,0.0,19.205555555555552,3.372,218.0,7.866,Histórico,,,
1,2011-11-04,1697230.0,0.0,12.766666666666664,3.332,218.0,7.866,Histórico,,,
1,2011-11-11,1594939.0,0.0,15.061111111111112,3.297,218.0,7.866,Histórico,,,
1,2011-11-18,1539484.0,0.0,16.805555555555557,3.308,218.0,7.866,Histórico,,,
1,2011-11-25,2033321.0,1.0,15.633333333333333,3.236,218.0,7.866,Histórico,,,
1,2011-12-02,1584084.0,0.0,9.394444444444442,3.172,219.0,7.866,Histórico,,,
1,2011-12-09,1799682.0,0.0,6.627777777777777,3.158,219.0,7.866,Histórico,,,
1,2011-12-16,1881177.0,0.0,10.905555555555557,3.159,219.0,7.866,Histórico,,,
1,2011-12-23,2270189.0,0.0,8.866666666666667,3.112,219.0,7.866,Histórico,,,
1,2011-12-30,1497463.0,1.0,6.9722222222222205,3.129,220.0,7.866,Histórico,,,
1,2012-01-06,1550370.0,0.0,9.449999999999998,3.157,220.0,7.348,Histórico,,,
1,2012-01-13,1459601.0,0.0,9.183333333333334,3.261,220.0,7.348,Histórico,,,
1,2012-01-20,1394394.0,0.0,12.283333333333333,3.268,220.0,7.348,Histórico,,,
1,2012-01-27,1319326.0,0.0,12.366666666666665,3.29,220.0,7.348,Histórico,,,
1,2012-02-03,1636340.0,0.0,13.638888888888888,3.36,220.0,7.348,Histórico,,,
1,2012-02-10,1802477.0,1.0,8.900000000000002,3.409,220.0,7.348,Histórico,,,
1,2012-02-17,1819870.0,0.0,7.3999999999999995,3.51,220.0,7.348,Histórico,,,
1,2012-02-24,1539388.0,0.0,14.027777777777779,3.555,221.0,7.348,Histórico,,,
1,2012-03-02,1688421.0,0.0,16.08888888888889,3.63,221.0,7.348,Histórico,,,
1,2012-03-09,1675431.0,0.0,14.866666666666665,3.669,221.0,7.348,Histórico,,,
1,2012-03-16,1677473.0,0.0,18.188888888888886,3.734,221.0,7.348,Histórico,,,
1,2012-03-23,1511068.0,0.0,18.850000000000005,3.787,221.0,7.348,Histórico,,,
1,2012-03-30,1649605.0,0.0,19.783333333333335,3.845,221.0,7.348,Histórico,,,
1,2012-04-06,1899677.0,0.0,21.350000000000005,3.891,221.0,7.143,Histórico,,,
1,2012-04-13,1621032.0,0.0,20.59444444444444,3.891,222.0,7.143,Histórico,,,
1,2012-04-20,1521578.0,0.0,19.311111111111114,3.877,222.0,7.143,Histórico,,,
1,2012-04-27,1468928.0,0.0,19.572222222222226,3.814,222.0,7.143,Histórico,,,
1,2012-05-04,1684520.0,0.0,24.194444444444443,3.749,222.0,7.143,Histórico,,,
1,2012-05-11,1611096.0,0.0,23.205555555555552,3.688,222.0,7.143,Histórico,,,
1,2012-05-18,1595902.0,0.0,21.29444444444444,3.63,222.0,7.143,Histórico,,,
1,2012-05-25,1555445.0,0.0,25.12222222222222,3.561,222.0,7.143,Histórico,,,
1,2012-06-01,1624478.0,0.0,25.52777777777778,3.501,222.0,7.143,Histórico,,,
1,2012-06-08,1697231.0,0.0,25.72222222222222,3.452,222.0,7.143,Histórico,,,
1,2012-06-15,1630607.0,0.0,26.305555555555554,3.393,222.0,7.143,Histórico,,,
1,2012-06-22,1527846.0,0.0,25.772222222222222,3.346,222.0,7.143,Histórico,,,
1,2012-06-29,1540421.0,0.0,29.377777777777776,3.286,222.0,7.143,Histórico,,,
1,2012-07-06,1769854.0,0.0,27.538888888888884,3.227,222.0,6.908,Histórico,,,
1,2012-07-13,1527014.0,0.0,25.06666666666667,3.256,222.0,6.908,Histórico,,,
1,2012-07-20,1497955.0,0.0,26.900000000000002,3.311,222.0,6.908,Histórico,,,
1,2012-07-27,1439124.0,0.0,28.144444444444442,3.407,222.0,6.908,Histórico,,,
1,2012-08-03,1631136.0,0.0,30.061111111111114,3.417,222.0,6.908,Histórico,,,
1,2012-08-10,1592410.0,0.0,29.47222222222222,3.494,222.0,6.908,Histórico,,,
1,2012-08-17,1597868.0,0.0,29.36111111111111,3.571,222.0,6.908,Histórico,,,
1,2012-08-24,1494122.0,0.0,25.366666666666664,3.62,222.0,6.908,Histórico,,,
1,2012-08-31,1582083.0,0.0,26.938888888888886,3.638,222.0,6.908,Histórico,,,
1,2012-09-07,1661767.0,1.0,28.86666666666666,3.73,222.0,6.908,Histórico,,,
1,2012-09-14,1517429.0,0.0,23.87222222222222,3.717,223.0,6.908,Histórico,,,
1,2012-09-21,1506126.0,0.0,21.03888888888889,3.721,223.0,6.908,Histórico,,,
1,2012-09-28,1437059.0,0.0,24.488888888888887,3.666,223.0,6.908,Histórico,,,
1,2012-10-05,1670786.0,0.0,20.305555555555557,3.617,223.0,6.573,Histórico,,,
1,2012-10-12,1573073.0,0.0,17.21666666666667,3.601,223.0,6.573,Histórico,,,
1,2012-10-19,1508069.0,0.0,19.983333333333334,3.594,223.0,6.573,Histórico,,,
1,2012-10-26,1493660.0,0.0,20.644444444444442,3.506,223.0,6.573,Histórico,,,
2,2010-02-05,2136989.0,0.0,4.549999999999999,2.572,211.0,8.324,Histórico,,,
2,2010-02-12,2137810.0,1.0,3.6055555555555565,2.548,211.0,8.324,Histórico,,,
2,2010-02-19,2124452.0,0.0,4.272222222222221,2.514,211.0,8.324,Histórico,,,
2,2010-02-26,1865097.0,0.0,7.833333333333333,2.561,211.0,8.324,Histórico,,,
2,2010-03-05,1991013.0,0.0,8.427777777777779,2.625,211.0,8.324,Histórico,,,
2,2010-03-12,1990484.0,0.0,14.200000000000001,2.667,211.0,8.324,Histórico,,,
2,2010-03-19,1946071.0,0.0,12.511111111111113,2.72,211.0,8.324,Histórico,,,
2,2010-03-26,1750198.0,0.0,10.699999999999998,2.732,211.0,8.324,Histórico,,,
2,2010-04-02,2066188.0,0.0,17.372222222222224,2.719,210.0,8.2,Histórico,,,
2,2010-04-09,1954689.0,0.0,18.56111111111111,2.77,210.0,8.2,Histórico,,,
2,2010-04-16,1874958.0,0.0,20.038888888888884,2.808,210.0,8.2,Histórico,,,
2,2010-04-23,1821991.0,0.0,18.394444444444446,2.795,210.0,8.2,Histórico,,,
2,2010-04-30,1802450.0,0.0,19.433333333333337,2.78,210.0,8.2,Histórico,,,
2,2010-05-07,2042582.0,0.0,21.822222222222223,2.835,210.0,8.2,Histórico,,,
2,2010-05-14,1880752.0,0.0,22.950000000000003,2.854,210.0,8.2,Histórico,,,
2,2010-05-21,1896937.0,0.0,23.79444444444444,2.826,210.0,8.2,Histórico,,,
2,2010-05-28,1957114.0,0.0,27.29444444444444,2.759,211.0,8.2,Histórico,,,
2,2010-06-04,2102540.0,0.0,27.672222222222224,2.705,211.0,8.2,Histórico,,,
2,2010-06-11,2025539.0,0.0,28.555555555555557,2.668,211.0,8.2,Histórico,,,
2,2010-06-18,2001637.0,0.0,29.894444444444446,2.637,211.0,8.2,Histórico,,,
2,2010-06-25,1939927.0,0.0,30.144444444444446,2.653,211.0,8.2,Histórico,,,
2,2010-07-02,2003941.0,0.0,28.188888888888886,2.669,211.0,8.099,Histórico,,,
2,2010-07-09,1880903.0,0.0,28.105555555555558,2.642,211.0,8.099,Histórico,,,
2,2010-07-16,1845880.0,0.0,29.62222222222222,2.623,211.0,8.099,Histórico,,,
2,2010-07-23,1781718.0,0.0,30.922222222222217,2.608,211.0,8.099,Histórico,,,
2,2010-07-30,1804246.0,0.0,28.605555555555554,2.64,211.0,8.099,Histórico,,,
2,2010-08-06,1991910.0,0.0,31.96111111111111,2.627,211.0,8.099,Histórico,,,
2,2010-08-13,1895601.0,0.0,31.694444444444443,2.692,211.0,8.099,Histórico,,,
2,2010-08-20,1964335.0,0.0,31.5,2.664,211.0,8.099,Histórico,,,
2,2010-08-27,1863840.0,0.0,30.622222222222224,2.619,211.0,8.099,Histórico,,,
2,2010-09-03,1904608.0,0.0,27.68333333333333,2.577,211.0,8.099,Histórico,,,
2,2010-09-10,1839129.0,1.0,26.16111111111111,2.565,211.0,8.099,Histórico,,,
2,2010-09-17,1793904.0,0.0,27.805555555555557,2.582,211.0,8.099,Histórico,,,
2,2010-09-24,1724557.0,0.0,27.661111111111115,2.624,211.0,8.099,Histórico,,,
2,2010-10-01,1827440.0,0.0,20.688888888888886,2.603,211.0,8.163,Histórico,,,
2,2010-10-08,1849921.0,0.0,17.327777777777776,2.633,211.0,8.163,Histórico,,,
2,2010-10-15,1794355.0,0.0,18.77777777777778,2.72,211.0,8.163,Histórico,,,
2,2010-10-22,1737948.0,0.0,20.27777777777778,2.725,212.0,8.163,Histórico,,,
2,2010-10-29,1802755.0,0.0,19.022222222222222,2.716,212.0,8.163,Histórico,,,
2,2010-11-05,1939061.0,0.0,14.36111111111111,2.689,212.0,8.163,Histórico,,,
2,2010-11-12,1916813.0,0.0,15.383333333333333,2.728,212.0,8.163,Histórico,,,
2,2010-11-19,1956739.0,0.0,10.450000000000001,2.771,212.0,8.163,Histórico,,,
2,2010-11-26,2658725.0,1.0,17.21111111111111,2.735,211.0,8.163,Histórico,,,
2,2010-12-03,2015781.0,0.0,9.627777777777776,2.708,211.0,8.163,Histórico,,,
2,2010-12-10,2378727.0,0.0,7.5,2.843,211.0,8.163,Histórico,,,
2,2010-12-17,2609167.0,0.0,8.638888888888888,2.869,211.0,8.163,Histórico,,,
2,2010-12-24,3436008.0,0.0,9.983333333333333,2.886,211.0,8.163,Histórico,,,
2,2010-12-31,1750435.0,1.0,8.499999999999998,2.943,211.0,8.163,Histórico,,,
2,2011-01-07,1758051.0,0.0,7.049999999999999,2.976,211.0,8.028,Histórico,,,
2,2011-01-14,1744194.0,0.0,0.5666666666666684,2.983,211.0,8.028,Histórico,,,
2,2011-01-21,1751385.0,0.0,5.222222222222221,3.016,211.0,8.028,Histórico,,,
2,2011-01-28,1695372.0,0.0,6.016666666666666,3.01,212.0,8.028,Histórico,,,
2,2011-02-04,1929346.0,0.0,3.4722222222222223,2.989,212.0,8.028,Histórico,,,
2,2011-02-11,2168042.0,1.0,0.6611111111111099,3.022,213.0,8.028,Histórico,,,
2,2011-02-18,2080885.0,0.0,14.349999999999998,3.045,213.0,8.028,Histórico,,,
2,2011-02-25,1833511.0,0.0,16.0,3.065,213.0,8.028,Histórico,,,
2,2011-03-04,1981608.0,0.0,14.31666666666667,3.288,213.0,8.028,Histórico,,,
2,2011-03-11,1879107.0,0.0,11.500000000000002,3.459,214.0,8.028,Histórico,,,
2,2011-03-18,1902558.0,0.0,16.844444444444445,3.488,214.0,8.028,Histórico,,,
2,2011-03-25,1766162.0,0.0,20.78888888888889,3.473,214.0,8.028,Histórico,,,
2,2011-04-01,1800171.0,0.0,13.016666666666667,3.524,214.0,7.931,Histórico,,,
2,2011-04-08,1847553.0,0.0,19.444444444444443,3.622,215.0,7.931,Histórico,,,
2,2011-04-15,1856468.0,0.0,20.822222222222226,3.743,215.0,7.931,Histórico,,,
2,2011-04-22,1886340.0,0.0,20.772222222222222,3.807,215.0,7.931,Histórico,,,
2,2011-04-29,1745545.0,0.0,20.672222222222217,3.81,215.0,7.931,Histórico,,,
2,2011-05-06,1837744.0,0.0,16.377777777777776,3.906,215.0,7.931,Histórico,,,
2,2011-05-13,1838513.0,0.0,23.672222222222224,3.899,216.0,7.931,Histórico,,,
2,2011-05-20,1688282.0,0.0,19.522222222222222,3.907,215.0,7.931,Histórico,,,
2,2011-05-27,1797733.0,0.0,24.67777777777778,3.786,215.0,7.931,Histórico,,,
2,2011-06-03,1933756.0,0.0,28.37222222222222,3.699,215.0,7.931,Histórico,,,
2,2011-06-10,1929153.0,0.0,28.555555555555557,3.648,215.0,7.931,Histórico,,,
2,2011-06-17,1953772.0,0.0,30.29444444444444,3.637,215.0,7.931,Histórico,,,
2,2011-06-24,1790926.0,0.0,29.53888888888889,3.594,215.0,7.931,Histórico,,,
2,2011-07-01,1866243.0,0.0,29.827777777777776,3.524,215.0,7.852,Histórico,,,
2,2011-07-08,1853162.0,0.0,30.944444444444443,3.48,215.0,7.852,Histórico,,,
2,2011-07-15,1785187.0,0.0,32.12777777777777,3.575,215.0,7.852,Histórico,,,
2,2011-07-22,1743816.0,0.0,31.85555555555556,3.651,215.0,7.852,Histórico,,,
2,2011-07-29,1680693.0,0.0,32.261111111111106,3.682,215.0,7.852,Histórico,,,
2,2011-08-05,1876704.0,0.0,34.07777777777778,3.684,215.0,7.852,Histórico,,,
2,2011-08-12,1812768.0,0.0,33.099999999999994,3.638,215.0,7.852,Histórico,,,
2,2011-08-19,1844095.0,0.0,32.144444444444446,3.554,215.0,7.852,Histórico,,,
2,2011-08-26,1821140.0,0.0,32.47222222222222,3.523,215.0,7.852,Histórico,,,
2,2011-09-02,1809120.0,0.0,32.02222222222222,3.533,215.0,7.852,Histórico,,,
2,2011-09-09,1748001.0,1.0,25.538888888888888,3.546,216.0,7.852,Histórico,,,
2,2011-09-16,1691440.0,0.0,26.027777777777775,3.526,216.0,7.852,Histórico,,,
2,2011-09-23,1669300.0,0.0,24.21111111111111,3.467,216.0,7.852,Histórico,,,
2,2011-09-30,1650394.0,0.0,25.633333333333333,3.355,216.0,7.852,Histórico,,,
2,2011-10-07,1837553.0,0.0,21.06666666666667,3.285,217.0,7.441,Histórico,,,
2,2011-10-14,1743882.0,0.0,22.03888888888889,3.274,217.0,7.441,Histórico,,,
2,2011-10-21,1834680.0,0.0,18.072222222222223,3.353,217.0,7.441,Histórico,,,
2,2011-10-28,1769296.0,0.0,18.81666666666667,3.372,217.0,7.441,Histórico,,,
2,2011-11-04,1959708.0,0.0,13.072222222222223,3.332,217.0,7.441,Histórico,,,
2,2011-11-11,1920725.0,0.0,15.18333333333333,3.297,218.0,7.441,Histórico,,,
2,2011-11-18,1902763.0,0.0,16.67222222222222,3.308,218.0,7.441,Histórico,,,
2,2011-11-25,2614202.0,1.0,13.533333333333333,3.236,218.0,7.441,Histórico,,,
2,2011-12-02,1954952.0,0.0,9.300000000000002,3.172,218.0,7.441,Histórico,,,
2,2011-12-09,2290549.0,0.0,5.422222222222221,3.158,219.0,7.441,Histórico,,,
2,2011-12-16,2432737.0,0.0,10.072222222222223,3.159,219.0,7.441,Histórico,,,
2,2011-12-23,3224370.0,0.0,8.144444444444442,3.112,219.0,7.441,Histórico,,,
2,2011-12-30,1874227.0,1.0,6.983333333333333,3.129,219.0,7.441,Histórico,,,
2,2012-01-06,1799520.0,0.0,8.194444444444445,3.157,219.0,7.057,Histórico,,,
2,2012-01-13,1744725.0,0.0,7.772222222222224,3.261,220.0,7.057,Histórico,,,
2,2012-01-20,1711769.0,0.0,10.944444444444446,3.268,220.0,7.057,Histórico,,,
2,2012-01-27,1660906.0,0.0,10.277777777777779,3.29,220.0,7.057,Histórico,,,
2,2012-02-03,1935300.0,0.0,12.894444444444446,3.36,220.0,7.057,Histórico,,,
2,2012-02-10,2103323.0,1.0,8.32222222222222,3.409,220.0,7.057,Histórico,,,
2,2012-02-17,2196688.0,0.0,6.566666666666666,3.51,220.0,7.057,Histórico,,,
2,2012-02-24,1861803.0,0.0,12.572222222222223,3.555,220.0,7.057,Histórico,,,
2,2012-03-02,1952556.0,0.0,14.883333333333333,3.63,220.0,7.057,Histórico,,,
2,2012-03-09,1937628.0,0.0,13.95,3.669,221.0,7.057,Histórico,,,
2,2012-03-16,1976082.0,0.0,17.6,3.734,221.0,7.057,Histórico,,,
2,2012-03-23,1790439.0,0.0,17.783333333333335,3.787,221.0,7.057,Histórico,,,
2,2012-03-30,1857481.0,0.0,19.349999999999998,3.845,221.0,7.057,Histórico,,,
2,2012-04-06,2129036.0,0.0,20.238888888888894,3.891,221.0,6.891,Histórico,,,
2,2012-04-13,1935869.0,0.0,20.04444444444444,3.891,221.0,6.891,Histórico,,,
2,2012-04-20,1847344.0,0.0,18.716666666666665,3.877,221.0,6.891,Histórico,,,
2,2012-04-27,1764133.0,0.0,19.555555555555557,3.814,221.0,6.891,Histórico,,,
2,2012-05-04,1923957.0,0.0,24.850000000000005,3.749,221.0,6.891,Histórico,,,
2,2012-05-11,1917521.0,0.0,23.261111111111113,3.688,221.0,6.891,Histórico,,,
2,2012-05-18,2000941.0,0.0,21.816666666666663,3.63,221.0,6.891,Histórico,,,
2,2012-05-25,1912791.0,0.0,25.66111111111111,3.561,221.0,6.891,Histórico,,,
2,2012-06-01,1910092.0,0.0,25.766666666666666,3.501,221.0,6.891,Histórico,,,
2,2012-06-08,2010216.0,0.0,25.938888888888886,3.452,221.0,6.891,Histórico,,,
2,2012-06-15,1962924.0,0.0,26.977777777777778,3.393,221.0,6.891,Histórico,,,
2,2012-06-22,1887733.0,0.0,27.24444444444445,3.346,221.0,6.891,Histórico,,,
2,2012-06-29,1881046.0,0.0,30.177777777777774,3.286,221.0,6.891,Histórico,,,
2,2012-07-06,2041507.0,0.0,29.0,3.227,222.0,6.565,Histórico,,,
2,2012-07-13,1830075.0,0.0,26.761111111111113,3.256,222.0,6.565,Histórico,,,
2,2012-07-20,1819666.0,0.0,28.461111111111116,3.311,222.0,6.565,Histórico,,,
2,2012-07-27,1757924.0,0.0,30.20555555555556,3.407,222.0,6.565,Histórico,,,
2,2012-08-03,1946105.0,0.0,32.34444444444445,3.417,222.0,6.565,Histórico,,,
2,2012-08-10,1866720.0,0.0,31.416666666666668,3.494,222.0,6.565,Histórico,,,
2,2012-08-17,1928016.0,0.0,29.327777777777783,3.571,222.0,6.565,Histórico,,,
2,2012-08-24,1876788.0,0.0,24.95,3.62,222.0,6.565,Histórico,,,
2,2012-08-31,1947083.0,0.0,28.133333333333333,3.638,222.0,6.565,Histórico,,,
2,2012-09-07,1898777.0,1.0,30.916666666666668,3.73,222.0,6.565,Histórico,,,
2,2012-09-14,1814807.0,0.0,24.377777777777776,3.717,222.0,6.565,Histórico,,,
2,2012-09-21,1829416.0,0.0,21.71666666666667,3.721,222.0,6.565,Histórico,,,
2,2012-09-28,1746471.0,0.0,26.36111111111111,3.666,223.0,6.565,Histórico,,,
2,2012-10-05,1998321.0,0.0,21.261111111111106,3.617,223.0,6.17,Histórico,,,
2,2012-10-12,1900745.0,0.0,16.094444444444445,3.601,223.0,6.17,Histórico,,,
2,2012-10-19,1847990.0,0.0,20.04444444444444,3.594,223.0,6.17,Histórico,,,
2,2012-10-26,1834458.0,0.0,20.99444444444445,3.506,223.0,6.17,Histórico,,,
3,2010-02-05,461622.0,0.0,7.616666666666668,2.572,214.0,7.368,Histórico,,,
3,2010-02-12,420729.0,1.0,8.850000000000001,2.548,215.0,7.368,Histórico,,,
3,2010-02-19,421642.0,0.0,8.372222222222222,2.514,215.0,7.368,Histórico,,,
3,2010-02-26,407205.0,0.0,11.138888888888888,2.561,215.0,7.368,Histórico,,,
3,2010-03-05,415202.0,0.0,11.688888888888888,2.625,215.0,7.368,Histórico,,,
3,2010-03-12,384201.0,0.0,17.266666666666666,2.667,215.0,7.368,Histórico,,,
3,2010-03-19,375329.0,0.0,15.788888888888891,2.72,215.0,7.368,Histórico,,,
3,2010-03-26,359949.0,0.0,13.922222222222224,2.732,214.0,7.368,Histórico,,,
